date,investor_type,value
Apr 2002,public,25.05937
Apr 2002,mutual_funds,34.03218
Apr 2002,providence_funds,72.90171
Apr 2002,pension_funds,1.9728799999999995
Apr 2002,banks,30.769339999999996
Apr 2002,insurance_companies,18.495749999999997
Apr 2002,foreign_investors,0.20866999999999997
Apr 2002,bank_of_israel,6.279069999999999
May 2002,public,24.651311999999997
May 2002,mutual_funds,30.757944
May 2002,providence_funds,73.33578
May 2002,pension_funds,2.135448
May 2002,banks,31.09512
May 2002,insurance_companies,18.694536
May 2002,foreign_investors,0.26224800000000004
May 2002,bank_of_israel,6.368879999999999
Jun 2002,public,25.748574
Jun 2002,mutual_funds,25.8594
Jun 2002,providence_funds,72.258552
Jun 2002,pension_funds,2.382759
Jun 2002,banks,32.398134
Jun 2002,insurance_companies,19.135956
Jun 2002,foreign_investors,0.73884
Jun 2002,bank_of_israel,6.187785
Jul 2002,public,28.54623
Jul 2002,mutual_funds,24.470905
Jul 2002,providence_funds,72.91988500000001
Jul 2002,pension_funds,2.61579
Jul 2002,banks,32.280365
Jul 2002,insurance_companies,21.476015000000004
Jul 2002,foreign_investors,1.0046150000000005
Jul 2002,bank_of_israel,6.2551499999999995
Aug 2002,public,28.248036000000003
Aug 2002,mutual_funds,23.382255
Aug 2002,providence_funds,72.94884900000001
Aug 2002,pension_funds,2.764218
Aug 2002,banks,32.659425
Aug 2002,insurance_companies,22.359873000000004
Aug 2002,foreign_investors,0.8709180000000001
Aug 2002,bank_of_israel,6.096426000000001
Sep 2002,public,30.584456999999997
Sep 2002,mutual_funds,22.250052
Sep 2002,providence_funds,71.18892899999999
Sep 2002,pension_funds,2.977911
Sep 2002,banks,30.809205
Sep 2002,insurance_companies,22.643361
Sep 2002,foreign_investors,0.805347
Sep 2002,bank_of_israel,6.030738
Oct 2002,public,29.204516
Oct 2002,mutual_funds,20.530851
Oct 2002,providence_funds,71.600628
Oct 2002,pension_funds,3.3169619999999997
Oct 2002,banks,36.467519
Oct 2002,insurance_companies,22.608718
Oct 2002,foreign_investors,0.857835
Oct 2002,bank_of_israel,6.042971
Nov 2002,public,30.798288
Nov 2002,mutual_funds,20.47968
Nov 2002,providence_funds,72.68317199999998
Nov 2002,pension_funds,3.9974759999999994
Nov 2002,banks,38.06463599999999
Nov 2002,insurance_companies,23.650092
Nov 2002,foreign_investors,1.18152
Nov 2002,bank_of_israel,6.065136
Dec 2002,public,32.03037500000001
Dec 2002,mutual_funds,19.90811
Dec 2002,providence_funds,71.886017
Dec 2002,pension_funds,4.3758420000000005
Dec 2002,banks,37.84512
Dec 2002,insurance_companies,23.751755000000003
Dec 2002,foreign_investors,1.320637
Dec 2002,bank_of_israel,6.011855000000001
Jan 2003,public,32.274474000000005
Jan 2003,mutual_funds,20.345225
Jan 2003,providence_funds,70.940326
Jan 2003,pension_funds,4.624817
Jan 2003,banks,39.380416
Jan 2003,insurance_companies,23.699706000000003
Jan 2003,foreign_investors,1.310034
Jan 2003,bank_of_israel,5.934851000000001
Feb 2003,public,34.078196
Feb 2003,mutual_funds,20.512492
Feb 2003,providence_funds,71.35314399999999
Feb 2003,pension_funds,5.000048
Feb 2003,banks,42.13155199999999
Feb 2003,insurance_companies,24.48794
Feb 2003,foreign_investors,1.352472
Feb 2003,bank_of_israel,6.024648
Mar 2003,public,34.353617
Mar 2003,mutual_funds,21.020497
Mar 2003,providence_funds,72.332176
Mar 2003,pension_funds,4.874922000000001
Mar 2003,banks,42.228491000000005
Mar 2003,insurance_companies,25.895419
Mar 2003,foreign_investors,1.5833080000000002
Mar 2003,bank_of_israel,6.020737
Apr 2003,public,35.216552
Apr 2003,mutual_funds,22.369311999999994
Apr 2003,providence_funds,74.12533599999999
Apr 2003,pension_funds,5.138896
Apr 2003,banks,43.31355199999999
Apr 2003,insurance_companies,27.832088
Apr 2003,foreign_investors,1.856912
Apr 2003,bank_of_israel,6.045759999999999
May 2003,public,36.247176
May 2003,mutual_funds,23.152416
May 2003,providence_funds,76.521816
May 2003,pension_funds,4.841760000000001
May 2003,banks,43.091664
May 2003,insurance_companies,28.566384000000003
May 2003,foreign_investors,1.958712
May 2003,bank_of_israel,5.678064000000001
Jun 2003,public,37.768224
Jun 2003,mutual_funds,25.698426
Jun 2003,providence_funds,78.186459
Jun 2003,pension_funds,2.872701
Jun 2003,banks,41.242188
Jun 2003,insurance_companies,29.061045
Jun 2003,foreign_investors,2.137824
Jun 2003,bank_of_israel,5.700864
Jul 2003,public,38.252928
Jul 2003,mutual_funds,26.522328
Jul 2003,providence_funds,77.75712
Jul 2003,pension_funds,2.9047199999999997
Jul 2003,banks,41.55984
Jul 2003,insurance_companies,28.801416
Jul 2003,foreign_investors,1.943928
Jul 2003,bank_of_israel,5.675376
Aug 2003,public,39.605575
Aug 2003,mutual_funds,24.611239
Aug 2003,providence_funds,77.42611000000001
Aug 2003,pension_funds,3.1238199999999994
Aug 2003,banks,41.836875
Aug 2003,insurance_companies,29.140778
Aug 2003,foreign_investors,1.718101
Aug 2003,bank_of_israel,5.689814999999999
Sep 2003,public,39.415354
Sep 2003,mutual_funds,25.644531
Sep 2003,providence_funds,78.830708
Sep 2003,pension_funds,3.481764
Sep 2003,banks,39.259121
Sep 2003,insurance_companies,29.461079999999995
Sep 2003,foreign_investors,1.3614589999999998
Sep 2003,bank_of_israel,5.758302
Oct 2003,public,39.506742
Oct 2003,mutual_funds,27.785956
Oct 2003,providence_funds,78.96823
Oct 2003,pension_funds,4.0276060000000005
Oct 2003,banks,39.619877
Oct 2003,insurance_companies,29.57348900000001
Oct 2003,foreign_investors,1.13135
Oct 2003,bank_of_israel,5.679377
Nov 2003,public,41.483842
Nov 2003,mutual_funds,30.594909
Nov 2003,providence_funds,79.307345
Nov 2003,pension_funds,4.37399
Nov 2003,banks,37.961628999999995
Nov 2003,insurance_companies,29.812195000000003
Nov 2003,foreign_investors,1.058966
Nov 2003,bank_of_israel,5.5941030000000005
Dec 2003,public,42.92946
Dec 2003,mutual_funds,32.319252
Dec 2003,providence_funds,79.181004
Dec 2003,pension_funds,4.467456
Dec 2003,banks,37.92684
Dec 2003,insurance_companies,29.457288
Dec 2003,foreign_investors,0.907452
Dec 2003,bank_of_israel,5.5145159999999995
Jan 2004,public,41.82907
Jan 2004,mutual_funds,33.764518
Jan 2004,providence_funds,79.37095000000001
Jan 2004,pension_funds,5.399542
Jan 2004,banks,35.734308
Jan 2004,insurance_companies,28.944326
Jan 2004,foreign_investors,1.181874
Jan 2004,bank_of_israel,5.492238000000001
Feb 2004,public,42.399334
Feb 2004,mutual_funds,32.886812000000006
Feb 2004,providence_funds,79.12371600000002
Feb 2004,pension_funds,5.954048
Feb 2004,banks,36.119674
Feb 2004,insurance_companies,29.630692000000003
Feb 2004,foreign_investors,1.023352
Feb 2004,bank_of_israel,5.442372000000001
Mar 2004,public,43.28484
Mar 2004,mutual_funds,32.31588
Mar 2004,providence_funds,80.04504
Mar 2004,pension_funds,6.64284
Mar 2004,banks,37.49304
Mar 2004,insurance_companies,29.9046
Mar 2004,foreign_investors,1.4893200000000002
Mar 2004,bank_of_israel,5.2244399999999995
Apr 2004,public,43.698556
Apr 2004,mutual_funds,32.399255999999994
Apr 2004,providence_funds,80.11798399999999
Apr 2004,pension_funds,7.231552000000001
Apr 2004,banks,38.41762
Apr 2004,insurance_companies,29.949092
Apr 2004,foreign_investors,0.8563679999999999
Apr 2004,bank_of_israel,5.161995999999999
May 2004,public,44.278130999999995
May 2004,mutual_funds,32.147793
May 2004,providence_funds,79.83008999999998
May 2004,pension_funds,7.887117
May 2004,banks,40.130802
May 2004,insurance_companies,29.606654999999996
May 2004,foreign_investors,1.030839
May 2004,bank_of_israel,4.7946
Jun 2004,public,44.19009
Jun 2004,mutual_funds,28.93569
Jun 2004,providence_funds,79.79957999999999
Jun 2004,pension_funds,8.72361
Jun 2004,banks,40.543335
Jun 2004,insurance_companies,30.103605
Jun 2004,foreign_investors,1.310925
Jun 2004,bank_of_israel,4.743164999999999
Jul 2004,public,44.0818
Jul 2004,mutual_funds,27.950244
Jul 2004,providence_funds,80.18122
Jul 2004,pension_funds,9.078468
Jul 2004,banks,40.364632
Jul 2004,insurance_companies,30.666635999999997
Jul 2004,foreign_investors,1.1914
Jul 2004,bank_of_israel,4.741772
Aug 2004,public,45.46912
Aug 2004,mutual_funds,27.95312
Aug 2004,providence_funds,80.25952
Aug 2004,pension_funds,9.76064
Aug 2004,banks,41.16864
Aug 2004,insurance_companies,31.02144
Aug 2004,foreign_investors,1.18384
Aug 2004,bank_of_israel,4.78368
Sep 2004,public,46.65284799999999
Sep 2004,mutual_funds,28.427168000000002
Sep 2004,providence_funds,80.046208
Sep 2004,pension_funds,10.348272
Sep 2004,banks,41.95575999999999
Sep 2004,insurance_companies,31.264991999999996
Sep 2004,foreign_investors,1.10088
Sep 2004,bank_of_israel,4.819407999999999
Oct 2004,public,47.121016
Oct 2004,mutual_funds,28.302168000000002
Oct 2004,providence_funds,79.29040799999999
Oct 2004,pension_funds,11.059767999999998
Oct 2004,banks,43.574008000000006
Oct 2004,insurance_companies,31.011688
Oct 2004,foreign_investors,1.206968
Oct 2004,bank_of_israel,4.778608
Nov 2004,public,48.307608
Nov 2004,mutual_funds,27.551016
Nov 2004,providence_funds,79.26828
Nov 2004,pension_funds,11.572920000000002
Nov 2004,banks,44.449968
Nov 2004,insurance_companies,31.508208
Nov 2004,foreign_investors,1.4683919999999997
Nov 2004,bank_of_israel,4.728719999999999
Dec 2004,public,48.80584
Dec 2004,mutual_funds,28.094968
Dec 2004,providence_funds,80.41584
Dec 2004,pension_funds,12.644
Dec 2004,banks,44.8862
Dec 2004,insurance_companies,31.711152
Dec 2004,foreign_investors,1.567856
Dec 2004,bank_of_israel,4.754143999999999
Jan 2005,public,48.962448
Jan 2005,mutual_funds,29.719008
Jan 2005,providence_funds,80.363664
Jan 2005,pension_funds,13.330224
Jan 2005,banks,43.99228800000001
Jan 2005,insurance_companies,30.84048
Jan 2005,foreign_investors,2.982096
Jan 2005,bank_of_israel,4.689792
Feb 2005,public,48.836317
Feb 2005,mutual_funds,32.755751
Feb 2005,providence_funds,78.980915
Feb 2005,pension_funds,13.986472999999998
Feb 2005,banks,45.63054499999999
Feb 2005,insurance_companies,30.248009999999994
Feb 2005,foreign_investors,3.4643019999999995
Feb 2005,bank_of_israel,4.601833999999999
Mar 2005,public,38.174895
Mar 2005,mutual_funds,34.550208
Mar 2005,providence_funds,78.76624799999999
Mar 2005,pension_funds,22.493625
Mar 2005,banks,46.24689299999999
Mar 2005,insurance_companies,29.537343
Mar 2005,foreign_investors,2.647821
Mar 2005,bank_of_israel,4.601553
Apr 2005,public,41.086324000000005
Apr 2005,mutual_funds,34.721566
Apr 2005,providence_funds,78.860904
Apr 2005,pension_funds,22.483637
Apr 2005,banks,45.588226000000006
Apr 2005,insurance_companies,29.055379
Apr 2005,foreign_investors,2.380316
Apr 2005,bank_of_israel,4.553648000000001
May 2005,public,41.671499999999995
May 2005,mutual_funds,37.05558
May 2005,providence_funds,77.675676
May 2005,pension_funds,22.848804
May 2005,banks,40.927824
May 2005,insurance_companies,28.721279999999997
May 2005,foreign_investors,3.487584
May 2005,bank_of_israel,4.0517520000000005
Jun 2005,public,41.78491199999999
Jun 2005,mutual_funds,38.397645
Jun 2005,providence_funds,77.028003
Jun 2005,pension_funds,23.064444
Jun 2005,banks,41.810769
Jun 2005,insurance_companies,28.546128
Jun 2005,foreign_investors,4.162977000000001
Jun 2005,bank_of_israel,3.800979
Jul 2005,public,43.37787300000001
Jul 2005,mutual_funds,40.29252700000001
Jul 2005,providence_funds,76.584563
Jul 2005,pension_funds,22.904772
Jul 2005,banks,41.73061200000001
Jul 2005,insurance_companies,28.212613
Jul 2005,foreign_investors,4.549578
Jul 2005,bank_of_israel,3.817462
Aug 2005,public,43.089696000000004
Aug 2005,mutual_funds,41.584725
Aug 2005,providence_funds,75.93502799999999
Aug 2005,pension_funds,23.973923999999997
Aug 2005,banks,42.667248
Aug 2005,insurance_companies,28.59444899999999
Aug 2005,foreign_investors,4.382898
Aug 2005,bank_of_israel,3.802031999999999
Sep 2005,public,44.085002
Sep 2005,mutual_funds,44.138406
Sep 2005,providence_funds,75.83368
Sep 2005,pension_funds,23.924992000000003
Sep 2005,banks,42.88341199999999
Sep 2005,insurance_companies,27.823483999999997
Sep 2005,foreign_investors,4.539339999999999
Sep 2005,bank_of_israel,3.791684
Oct 2005,public,42.857842
Oct 2005,mutual_funds,44.52830599999999
Oct 2005,providence_funds,73.396012
Oct 2005,pension_funds,24.300031
Oct 2005,banks,41.187377999999995
Oct 2005,insurance_companies,26.857928999999995
Oct 2005,foreign_investors,4.411069
Oct 2005,bank_of_israel,3.497534
Nov 2005,public,42.671538
Nov 2005,mutual_funds,43.94803700000001
Nov 2005,providence_funds,72.786494
Nov 2005,pension_funds,25.399725
Nov 2005,banks,41.863957
Nov 2005,insurance_companies,26.31151
Nov 2005,foreign_investors,4.116058
Nov 2005,bank_of_israel,3.438732
Dec 2005,public,43.678269
Dec 2005,mutual_funds,41.482592999999994
Dec 2005,providence_funds,73.110783
Dec 2005,pension_funds,25.59008099999999
Dec 2005,banks,44.41016099999999
Dec 2005,insurance_companies,26.348112
Dec 2005,foreign_investors,3.371931
Dec 2005,bank_of_israel,3.39807
Jan 2006,public,44.522202
Jan 2006,mutual_funds,40.904443
Jan 2006,providence_funds,73.807565
Jan 2006,pension_funds,26.169337
Jan 2006,banks,45.65770299999999
Jan 2006,insurance_companies,25.746825
Jan 2006,foreign_investors,3.881829
Jan 2006,bank_of_israel,3.4065030000000003
Feb 2006,public,44.65487
Feb 2006,mutual_funds,38.868233
Feb 2006,providence_funds,72.901057
Feb 2006,pension_funds,26.502269
Feb 2006,banks,48.08986
Feb 2006,insurance_companies,25.762425000000004
Feb 2006,foreign_investors,4.042719
Feb 2006,bank_of_israel,3.3821440000000003
Mar 2006,public,58.350218
Mar 2006,mutual_funds,36.273216
Mar 2006,providence_funds,71.952674
Mar 2006,pension_funds,26.503198
Mar 2006,banks,43.641213
Mar 2006,insurance_companies,24.964825
Mar 2006,foreign_investors,4.7770529999999995
Mar 2006,bank_of_israel,3.400614
Apr 2006,public,44.334641999999995
Apr 2006,mutual_funds,36.528888
Apr 2006,providence_funds,69.971187
Apr 2006,pension_funds,26.605887
Apr 2006,banks,44.589732000000005
Apr 2006,insurance_companies,24.769239
Apr 2006,foreign_investors,4.84671
Apr 2006,bank_of_israel,3.418206
May 2006,public,45.486298
May 2006,mutual_funds,35.304698
May 2006,providence_funds,69.33669599999999
May 2006,pension_funds,26.930332
May 2006,banks,44.951764
May 2006,insurance_companies,24.970374000000003
May 2006,foreign_investors,4.174455999999999
May 2006,bank_of_israel,3.410836
Jun 2006,public,46.128114
Jun 2006,mutual_funds,34.710263999999995
Jun 2006,providence_funds,68.583219
Jun 2006,pension_funds,26.996872
Jun 2006,banks,45.138566999999995
Jun 2006,insurance_companies,24.992405
Jun 2006,foreign_investors,3.80595
Jun 2006,bank_of_israel,3.374609
Jul 2006,public,47.535523000000005
Jul 2006,mutual_funds,34.253163
Jul 2006,providence_funds,69.144901
Jul 2006,pension_funds,26.998951
Jul 2006,banks,46.079572
Jul 2006,insurance_companies,24.572366
Jul 2006,foreign_investors,3.524934
Jul 2006,bank_of_israel,3.3716760000000003
Aug 2006,public,48.38592
Aug 2006,mutual_funds,33.916079999999994
Aug 2006,providence_funds,68.13839999999999
Aug 2006,pension_funds,27.612640000000003
Aug 2006,banks,46.089119999999994
Aug 2006,insurance_companies,24.47368
Aug 2006,foreign_investors,3.29208
Aug 2006,bank_of_israel,3.26656
Sep 2006,public,48.884832
Sep 2006,mutual_funds,33.597024000000005
Sep 2006,providence_funds,68.22700800000001
Sep 2006,pension_funds,28.509696
Sep 2006,banks,46.948032000000005
Sep 2006,insurance_companies,25.023456
Sep 2006,foreign_investors,3.74448
Sep 2006,bank_of_israel,3.2538240000000003
Oct 2006,public,51.602176
Oct 2006,mutual_funds,33.645568
Oct 2006,providence_funds,67.159296
Oct 2006,pension_funds,28.161024
Oct 2006,banks,48.438016000000005
Oct 2006,insurance_companies,26.130688
Oct 2006,foreign_investors,5.2736
Oct 2006,bank_of_israel,3.243264
Nov 2006,public,51.66909
Nov 2006,mutual_funds,33.17193
Nov 2006,providence_funds,66.04983
Nov 2006,pension_funds,28.01304
Nov 2006,banks,50.5197
Nov 2006,insurance_companies,26.35578
Nov 2006,foreign_investors,8.393220000000001
Nov 2006,bank_of_israel,3.15414
Dec 2006,public,51.00908799999999
Dec 2006,mutual_funds,32.954416
Dec 2006,providence_funds,63.946944
Dec 2006,pension_funds,28.261792
Dec 2006,banks,47.827648
Dec 2006,insurance_companies,25.584080000000004
Dec 2006,foreign_investors,12.407616
Dec 2006,bank_of_israel,3.154928
Jan 2007,public,51.22019
Jan 2007,mutual_funds,34.529565000000005
Jan 2007,providence_funds,63.77154
Jan 2007,pension_funds,28.22718500000001
Jan 2007,banks,49.377545
Jan 2007,insurance_companies,25.15611
Jan 2007,foreign_investors,11.616675
Jan 2007,bank_of_israel,3.1511899999999997
Feb 2007,public,52.42096000000001
Feb 2007,mutual_funds,35.34118
Feb 2007,providence_funds,61.12198
Feb 2007,pension_funds,28.25146
Feb 2007,banks,50.299415
Feb 2007,insurance_companies,25.51225
Feb 2007,foreign_investors,12.433865
Feb 2007,bank_of_israel,3.16889
Mar 2007,public,52.262814
Mar 2007,mutual_funds,36.419892
Mar 2007,providence_funds,59.22939600000001
Mar 2007,pension_funds,27.16698
Mar 2007,banks,53.17734600000001
Mar 2007,insurance_companies,23.670240000000003
Mar 2007,foreign_investors,13.906266
Mar 2007,bank_of_israel,3.173964
Apr 2007,public,54.228174
Apr 2007,mutual_funds,38.301018000000006
Apr 2007,providence_funds,58.724616
Apr 2007,pension_funds,27.628739999999997
Apr 2007,banks,52.27791
Apr 2007,insurance_companies,24.188691
Apr 2007,foreign_investors,12.46002
Apr 2007,bank_of_israel,3.060831
May 2007,public,53.811936
May 2007,mutual_funds,41.01386399999999
May 2007,providence_funds,58.860216
May 2007,pension_funds,27.670032000000003
May 2007,banks,52.229232
May 2007,insurance_companies,24.068016000000004
May 2007,foreign_investors,12.115872
May 2007,bank_of_israel,3.110832
Jun 2007,public,51.39966
Jun 2007,mutual_funds,41.692525
Jun 2007,providence_funds,55.15072
Jun 2007,pension_funds,26.815009999999997
Jun 2007,banks,40.90683
Jun 2007,insurance_companies,21.7967
Jun 2007,foreign_investors,12.57112
Jun 2007,bank_of_israel,3.117435
Jul 2007,public,55.147685
Jul 2007,mutual_funds,38.021695
Jul 2007,providence_funds,51.303075
Jul 2007,pension_funds,26.512829999999997
Jul 2007,banks,42.88987
Jul 2007,insurance_companies,21.245215
Jul 2007,foreign_investors,11.683619999999998
Jul 2007,bank_of_israel,2.84601
Aug 2007,public,58.4704
Aug 2007,mutual_funds,37.1712
Aug 2007,providence_funds,50.6112
Aug 2007,pension_funds,27.5456
Aug 2007,banks,46.1056
Aug 2007,insurance_companies,22.144
Aug 2007,foreign_investors,11.1104
Aug 2007,bank_of_israel,2.8416
Sep 2007,public,64.43220000000001
Sep 2007,mutual_funds,37.559
Sep 2007,providence_funds,49.3028
Sep 2007,pension_funds,28.4602
Sep 2007,banks,45.78495
Sep 2007,insurance_companies,22.350249999999996
Sep 2007,foreign_investors,13.83335
Sep 2007,bank_of_israel,2.8037
Oct 2007,public,63.295674
Oct 2007,mutual_funds,38.17961
Oct 2007,providence_funds,49.03485800000001
Oct 2007,pension_funds,29.053752
Oct 2007,banks,46.214622
Oct 2007,insurance_companies,22.827948000000003
Oct 2007,foreign_investors,14.713118
Oct 2007,bank_of_israel,2.79363
Nov 2007,public,64.15337500000001
Nov 2007,mutual_funds,37.851825
Nov 2007,providence_funds,50.122325
Nov 2007,pension_funds,29.262475
Nov 2007,banks,46.334475000000005
Nov 2007,insurance_companies,22.940499999999997
Nov 2007,foreign_investors,13.284150000000002
Nov 2007,bank_of_israel,2.82755
Dec 2007,public,66.9879
Dec 2007,mutual_funds,38.306142
Dec 2007,providence_funds,49.571046
Dec 2007,pension_funds,29.52936
Dec 2007,banks,49.981176000000005
Dec 2007,insurance_companies,23.896908000000003
Dec 2007,foreign_investors,12.3039
Dec 2007,bank_of_israel,2.8709100000000003
Jan 2008,public,68.671044
Jan 2008,mutual_funds,38.049336
Jan 2008,providence_funds,49.370256
Jan 2008,pension_funds,30.676931999999997
Jan 2008,banks,50.640408
Jan 2008,insurance_companies,25.12692
Jan 2008,foreign_investors,10.934352
Jan 2008,bank_of_israel,2.650752
Feb 2008,public,72.87540000000001
Feb 2008,mutual_funds,39.18454200000001
Feb 2008,providence_funds,51.377157
Feb 2008,pension_funds,31.364451
Feb 2008,banks,46.64025600000001
Feb 2008,insurance_companies,25.590477000000007
Feb 2008,foreign_investors,10.566933
Feb 2008,bank_of_israel,2.690784
Mar 2008,public,70.347732
Mar 2008,mutual_funds,38.348901
Mar 2008,providence_funds,51.29752199999999
Mar 2008,pension_funds,30.866862
Mar 2008,banks,46.493556
Mar 2008,insurance_companies,25.427889
Mar 2008,foreign_investors,10.601855999999998
Mar 2008,bank_of_israel,2.6504639999999995
Apr 2008,public,70.591743
Apr 2008,mutual_funds,39.695556
Apr 2008,providence_funds,53.69583000000001
Apr 2008,pension_funds,31.627125
Apr 2008,banks,46.273998
Apr 2008,insurance_companies,25.807734
Apr 2008,foreign_investors,10.739166
Apr 2008,bank_of_israel,2.698848
May 2008,public,72.854066
May 2008,mutual_funds,41.835852
May 2008,providence_funds,54.174272
May 2008,pension_funds,32.969406
May 2008,banks,46.25472800000001
May 2008,insurance_companies,27.001054
May 2008,foreign_investors,9.124692
May 2008,bank_of_israel,2.6972359999999997
Jun 2008,public,73.889739
Jun 2008,mutual_funds,42.25178700000001
Jun 2008,providence_funds,55.221021
Jun 2008,pension_funds,34.255062
Jun 2008,banks,45.392319
Jun 2008,insurance_companies,28.410183000000004
Jun 2008,foreign_investors,8.665542
Jun 2008,bank_of_israel,2.7043470000000003
Jul 2008,public,72.203157
Jul 2008,mutual_funds,44.112843000000005
Jul 2008,providence_funds,56.529576000000006
Jul 2008,pension_funds,34.778484000000006
Jul 2008,banks,42.484418999999995
Jul 2008,insurance_companies,29.805975000000004
Jul 2008,foreign_investors,8.258436
Jul 2008,bank_of_israel,2.5880310000000004
Aug 2008,public,73.280064
Aug 2008,mutual_funds,43.333884
Aug 2008,providence_funds,57.63171699999999
Aug 2008,pension_funds,35.465672
Aug 2008,banks,43.040294
Aug 2008,insurance_companies,30.650795999999996
Aug 2008,foreign_investors,7.5452629999999985
Aug 2008,bank_of_israel,2.612951
Sep 2008,public,79.573005
Sep 2008,mutual_funds,43.967457
Sep 2008,providence_funds,56.435393
Sep 2008,pension_funds,35.485664
Sep 2008,banks,43.487921
Sep 2008,insurance_companies,30.330651999999997
Sep 2008,foreign_investors,7.852402
Sep 2008,bank_of_israel,2.6074770000000003
Oct 2008,public,79.771334
Oct 2008,mutual_funds,42.794766
Oct 2008,providence_funds,54.667434
Oct 2008,pension_funds,34.554779999999994
Oct 2008,banks,45.51189399999999
Oct 2008,insurance_companies,28.677514
Oct 2008,foreign_investors,6.851887999999999
Oct 2008,bank_of_israel,2.5103899999999997
Nov 2008,public,81.96524000000001
Nov 2008,mutual_funds,39.494
Nov 2008,providence_funds,58.35998000000001
Nov 2008,pension_funds,36.69904
Nov 2008,banks,48.36496
Nov 2008,insurance_companies,29.65088
Nov 2008,foreign_investors,6.86588
Nov 2008,bank_of_israel,2.3696400000000004
Dec 2008,public,89.498825
Dec 2008,mutual_funds,35.926254
Dec 2008,providence_funds,64.090663
Dec 2008,pension_funds,40.076465000000006
Dec 2008,banks,45.715683
Dec 2008,insurance_companies,31.966129
Dec 2008,foreign_investors,7.0965440000000015
Dec 2008,bank_of_israel,2.439437
Jan 2009,public,90.016455
Jan 2009,mutual_funds,37.698645
Jan 2009,providence_funds,64.24652999999999
Jan 2009,pension_funds,41.29670999999999
Jan 2009,banks,47.35831499999999
Jan 2009,insurance_companies,33.160545
Jan 2009,foreign_investors,7.876844999999999
Jan 2009,bank_of_israel,2.46354
Feb 2009,public,102.19836
Feb 2009,mutual_funds,38.36616
Feb 2009,providence_funds,65.5032
Feb 2009,pension_funds,40.63872
Feb 2009,banks,45.284099999999995
Feb 2009,insurance_companies,32.81844
Feb 2009,foreign_investors,6.851099999999999
Feb 2009,bank_of_israel,2.53992
Mar 2009,public,99.315697
Mar 2009,mutual_funds,38.398511
Mar 2009,providence_funds,67.656108
Mar 2009,pension_funds,41.70125
Mar 2009,banks,42.76880200000001
Mar 2009,insurance_companies,33.594527
Mar 2009,foreign_investors,7.139254000000001
Mar 2009,bank_of_israel,3.0024900000000003
Apr 2009,public,96.027875
Apr 2009,mutual_funds,40.749219999999994
Apr 2009,providence_funds,66.668396
Apr 2009,pension_funds,39.947596
Apr 2009,banks,44.32312699999999
Apr 2009,insurance_companies,32.39896999999999
Apr 2009,foreign_investors,7.214616
Apr 2009,bank_of_israel,6.713600999999999
May 2009,public,97.359724
May 2009,mutual_funds,41.392856
May 2009,providence_funds,64.651382
May 2009,pension_funds,39.695882000000005
May 2009,banks,45.651928000000005
May 2009,insurance_companies,30.745176
May 2009,foreign_investors,6.455156
May 2009,bank_of_israel,6.787896000000001
Jun 2009,public,95.284728
Jun 2009,mutual_funds,43.070622
